,delta,deltaSummary,description,exploreUrl,hotnessColor,hotnessLevel,idForTracking,isNew,peakRankSummary,shareUrl,timePeriodsInChartSummary,title,titleLength,titleLinkUrl,trafficSummary,twitterShareUrlTitle,time
0,0.0,<b>Same rank</b> as last month,"{'description': 'The Cleveland Cavaliers, often referred to as the Cavs, are an American professional basketball team based in Cleveland, Ohio...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Cleveland_Cavaliers'}",/trends/explore?q=/m/0jm7n&date=2018-2-1+2018-3-1&geo=US,#d04108,5,Cleveland Cavaliers,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/0jm7n,<b>132 months</b> in top 10,Cleveland Cavaliers,19,//www.google.com/search?q=Cleveland+Cavaliers,100,Cleveland Cavaliers #1 in Google Trends Basketball teams chart,201802
1,0.0,<b>Same rank</b> as last month,"{'description': 'The Golden State Warriors are an American professional basketball team based in Oakland, California...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Golden_State_Warriors'}",/trends/explore?q=/m/0jmj7&date=2018-2-1+2018-3-1&geo=US,#e68033,3,Golden State Warriors,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/0jmj7,<b>86 months</b> in top 10,Golden State Warriors,21,//www.google.com/search?q=Golden+State+Warriors,53,Golden State Warriors #2 in Google Trends Basketball teams chart,201802
2,0.0,<b>Same rank</b> as last month,"{'description': 'The Los Angeles Lakers are an American professional basketball team based in Los Angeles...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Los_Angeles_Lakers'}",/trends/explore?q=/m/0jmk7&date=2018-2-1+2018-3-1&geo=US,#e68033,3,Los Angeles Lakers,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/0jmk7,<b>171 months</b> in top 10,Los Angeles Lakers,18,//www.google.com/search?q=Los+Angeles+Lakers,50,Los Angeles Lakers #3 in Google Trends Basketball teams chart,201802
3,0.0,<b>Same rank</b> as last month,"{'description': 'The Boston Celtics are an American professional basketball team based in Boston, Massachusetts...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Boston_Celtics'}",/trends/explore?q=/m/0bwjj&date=2018-2-1+2018-3-1&geo=US,#f0a049,2,Boston Celtics,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/0bwjj,<b>159 months</b> in top 10,Boston Celtics,14,//www.google.com/search?q=Boston+Celtics,37,Boston Celtics #4 in Google Trends Basketball teams chart,201802
4,1.0,<b>+1</b> since last month,"{'description': 'The Oklahoma City Thunder are an American professional basketball team based in Oklahoma City, Oklahoma...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Oklahoma_City_Thunder'}",/trends/explore?q=/m/04cxw5b&date=2018-2-1+2018-3-1&geo=US,#f0a049,2,Oklahoma City Thunder,False,Peaked at <b>#3</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/04cxw5b,<b>50 months</b> in top 10,Oklahoma City Thunder,21,//www.google.com/search?q=Oklahoma+City+Thunder,27,Oklahoma City Thunder #5 in Google Trends Basketball teams chart,201802
5,4.0,<b>+4</b> since last month,"{'description': ""The Duke Blue Devils men's basketball team represents Duke University in NCAA Division I college basketball and competes..."", 'source': 'Wikipedia', 'sourceUrl': ""http://en.wikipedia.org/wiki/Duke_Blue_Devils_men's_basketball""}",/trends/explore?q=/m/026wlnm&date=2018-2-1+2018-3-1&geo=US,#f0a049,2,Duke Blue Devils men's basketball,False,Peaked at <b>#2</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/026wlnm,<b>41 months</b> in top 10,Duke Blue Devils men's basketball,33,//www.google.com/search?q=Duke+Blue+Devils+men's+basketball,24,Duke Blue Devils men's basketball #6 in Google Trends Basketball teams chart,201802
6,-2.0,<b>-2</b> since last month,"{'description': 'The Houston Rockets are an American professional basketball team based in Houston, Texas...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Houston_Rockets'}",/trends/explore?q=/m/0jmfb&date=2018-2-1+2018-3-1&geo=US,#f0a049,2,Houston Rockets,False,Peaked at <b>#3</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/0jmfb,<b>35 months</b> in top 10,Houston Rockets,15,//www.google.com/search?q=Houston+Rockets,24,Houston Rockets #7 in Google Trends Basketball teams chart,201802
7,4.0,<b>+4</b> since last month,"{'description': ""The North Carolina Tar Heels men's basketball program is the intercollegiate men's basketball team of the University of..."", 'source': 'Wikipedia', 'sourceUrl': ""http://en.wikipedia.org/wiki/North_Carolina_Tar_Heels_men's_basketball""}",/trends/explore?q=/m/026xxv_&date=2018-2-1+2018-3-1&geo=US,#f0a049,2,North Carolina Tar Heels men's basketball,False,Peaked at <b>#4</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/026xxv_,<b>25 months</b> in top 10,North Carolina Tar Heels men's basketball,41,//www.google.com/search?q=North+Carolina+Tar+Heels+men's+basketball,22,North Carolina Tar Heels men's basketball #8 in Google Trends Basketball teams chart,201802
8,0.0,<b>Same rank</b> as last month,"{'description': ""The Kentucky Wildcats men's basketball team is an American college basketball team that represents the University of Kentucky..."", 'source': 'Wikipedia', 'sourceUrl': ""http://en.wikipedia.org/wiki/Kentucky_Wildcats_men's_basketball""}",/trends/explore?q=/m/03by7wc&date=2018-2-1+2018-3-1&geo=US,#f0a049,2,Kentucky Wildcats men's basketball,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/03by7wc,<b>35 months</b> in top 10,Kentucky Wildcats men's basketball,34,//www.google.com/search?q=Kentucky+Wildcats+men's+basketball,20,Kentucky Wildcats men's basketball #9 in Google Trends Basketball teams chart,201802
9,3.0,<b>+3</b> since last month,"{'description': 'The Miami Heat are an American professional basketball team based in Miami. The Heat compete in the National Basketball...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Miami_Heat'}",/trends/explore?q=/m/0jm2v&date=2018-2-1+2018-3-1&geo=US,#feca65,1,Miami Heat,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/0jm2v,<b>156 months</b> in top 10,Miami Heat,10,//www.google.com/search?q=Miami+Heat,18,Miami Heat #10 in Google Trends Basketball teams chart,201802
10,-3.0,<b>-3</b> since last month,"{'description': 'The New York Knickerbockers, commonly referred to as the Knicks, are an American professional basketball team based in...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/New_York_Knicks'}",/trends/explore?q=/m/0jm3v&date=2018-2-1+2018-3-1&geo=US,#feca65,1,New York Knicks,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/0jm3v,<b>148 months</b> in top 10,New York Knicks,15,//www.google.com/search?q=New+York+Knicks,18,New York Knicks #11 in Google Trends Basketball teams chart,201802
11,-5.0,<b>-5</b> since last month,"{'description': 'The Chicago Bulls are an American professional basketball team based in Chicago, Illinois...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Chicago_Bulls'}",/trends/explore?q=/m/0jm74&date=2018-2-1+2018-3-1&geo=US,#feca65,1,Chicago Bulls,False,Peaked at <b>#2</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/0jm74,<b>154 months</b> in top 10,Chicago Bulls,13,//www.google.com/search?q=Chicago+Bulls,16,Chicago Bulls #12 in Google Trends Basketball teams chart,201802
12,1.0,<b>+1</b> since last month,"{'description': 'The Philadelphia 76ers are an American professional basketball team based in the Philadelphia metropolitan area...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Philadelphia_76ers'}",/trends/explore?q=/m/0jm4v&date=2018-2-1+2018-3-1&geo=US,#feca65,1,Philadelphia 76ers,False,Peaked at <b>#6</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/0jm4v,<b>26 months</b> in top 10,Philadelphia 76ers,18,//www.google.com/search?q=Philadelphia+76ers,16,Philadelphia 76ers #13 in Google Trends Basketball teams chart,201802
13,-3.0,<b>-3</b> since last month,"{'description': 'The San Antonio Spurs are an American professional basketball team based in San Antonio, Texas...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/San_Antonio_Spurs'}",/trends/explore?q=/m/0jmh7&date=2018-2-1+2018-3-1&geo=US,#feca65,1,San Antonio Spurs,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/0jmh7,<b>64 months</b> in top 10,San Antonio Spurs,17,//www.google.com/search?q=San+Antonio+Spurs,15,San Antonio Spurs #14 in Google Trends Basketball teams chart,201802
14,3.0,<b>+3</b> since last month,"{'description': 'The Detroit Pistons are an American professional basketball team based in Detroit, Michigan...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Detroit_Pistons'}",/trends/explore?q=/m/0jm8l&date=2018-2-1+2018-3-1&geo=US,#feca65,1,Detroit Pistons,False,Peaked at <b>#2</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/0jm8l,<b>27 months</b> in top 10,Detroit Pistons,15,//www.google.com/search?q=Detroit+Pistons,14,Detroit Pistons #15 in Google Trends Basketball teams chart,201802
15,-1.0,<b>-1</b> since last month,"{'description': 'The Milwaukee Bucks are an American professional basketball team based in Milwaukee, Wisconsin...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Milwaukee_Bucks'}",/trends/explore?q=/m/0jmbv&date=2018-2-1+2018-3-1&geo=US,#feca65,1,Milwaukee Bucks,False,Peaked at <b>#9</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/0jmbv,<b>2 months</b> in top 10,Milwaukee Bucks,15,//www.google.com/search?q=Milwaukee+Bucks,14,Milwaukee Bucks #16 in Google Trends Basketball teams chart,201802
16,-1.0,<b>-1</b> since last month,"{'description': ""The Michigan State Spartans men's basketball team represents Michigan State University and competes in the Big Ten Conference..."", 'source': 'Wikipedia', 'sourceUrl': ""http://en.wikipedia.org/wiki/Michigan_State_Spartans_men's_basketball""}",/trends/explore?q=/m/02q1_xm&date=2018-2-1+2018-3-1&geo=US,#feca65,1,Michigan State Spartans men's basketball,False,Peaked at <b>#7</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/02q1_xm,<b>1 month</b> in top 10,Michigan State Spartans men's basketball,40,//www.google.com/search?q=Michigan+State+Spartans+men's+basketball,13,Michigan State Spartans men's basketball #17 in Google Trends Basketball teams chart,201802
17,,<b>New</b> in chart,"{'description': 'The Utah Jazz are an American professional basketball team based in Salt Lake City, Utah...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Utah_Jazz'}",/trends/explore?q=/m/0jmhr&date=2018-2-1+2018-3-1&geo=US,#feca65,1,Utah Jazz,True,Peaked at <b>#8</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/0jmhr,<b>4 months</b> in top 10,Utah Jazz,9,//www.google.com/search?q=Utah+Jazz,12,Utah Jazz #18 in Google Trends Basketball teams chart,201802
18,,<b>New</b> in chart,"{'description': 'The Purdue Boilermakers basketball team is a college basketball program that competes in NCAA Division I and is a member...', 'source': 'Wikipedia', 'sourceUrl': ""http://en.wikipedia.org/wiki/Purdue_Boilermakers_men's_basketball""}",/trends/explore?q=/m/026w398&date=2018-2-1+2018-3-1&geo=US,#feca65,1,Purdue Boilermakers men's basketball,True,,https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/026w398,,Purdue Boilermakers men's basketball,36,//www.google.com/search?q=Purdue+Boilermakers+men's+basketball,10,Purdue Boilermakers men's basketball #19 in Google Trends Basketball teams chart,201802
19,,<b>New</b> in chart,"{'description': 'The Dallas Mavericks are an American professional basketball team based in Dallas, Texas...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Dallas_Mavericks'}",/trends/explore?q=/m/0jmcv&date=2018-2-1+2018-3-1&geo=US,#feca65,1,Dallas Mavericks,True,Peaked at <b>#2</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201802&geo=US&cat&mid=/m/0jmcv,<b>94 months</b> in top 10,Dallas Mavericks,16,//www.google.com/search?q=Dallas+Mavericks,10,Dallas Mavericks #20 in Google Trends Basketball teams chart,201802
0,1.0,<b>+1</b> since last month,"{'description': 'LeBron Raymone James Sr. is an American professional basketball player for the Cleveland Cavaliers of the National Basketball Association...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/LeBron_James'}",/trends/explore?q=/m/01jz6d&date=2017-9-1+2017-10-1&geo=US,#d04108,5,LeBron James,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_players&date=201709&geo=US&cat&mid=/m/01jz6d,<b>171 months</b> in top 10,LeBron James,12,//www.google.com/search?q=LeBron+James,100,LeBron James #1 in Google Trends Basketball players chart,201709
1,8.0,<b>+8</b> since last month,"{'description': 'Dwyane Tyrone Wade Jr. is an American professional basketball player for the Miami Heat of the National Basketball Association...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Dwyane_Wade'}",/trends/explore?q=/m/03l295&date=2017-9-1+2017-10-1&geo=US,#db601e,4,Dwyane Wade,False,Peaked at <b>#2</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_players&date=201709&geo=US&cat&mid=/m/03l295,<b>95 months</b> in top 10,Dwyane Wade,11,//www.google.com/search?q=Dwyane+Wade,67,Dwyane Wade #2 in Google Trends Basketball players chart,201709
2,5.0,<b>+5</b> since last month,"{'description': 'Carmelo Kyam Anthony is an American professional basketball player for the Oklahoma City Thunder of the National Basketball Association...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Carmelo_Anthony'}",/trends/explore?q=/m/03l26m&date=2017-9-1+2017-10-1&geo=US,#db601e,4,Carmelo Anthony,False,Peaked at <b>#2</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_players&date=201709&geo=US&cat&mid=/m/03l26m,<b>69 months</b> in top 10,Carmelo Anthony,15,//www.google.com/search?q=Carmelo+Anthony,61,Carmelo Anthony #3 in Google Trends Basketball players chart,201709
3,-1.0,<b>-1</b> since last month,"{'description': 'Wardell Stephen Curry II is an American professional basketball player for the Golden State Warriors of the National...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Stephen_Curry'}",/trends/explore?q=/m/0dw15r&date=2017-9-1+2017-10-1&geo=US,#e68033,3,Stephen Curry,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_players&date=201709&geo=US&cat&mid=/m/0dw15r,<b>44 months</b> in top 10,Stephen Curry,13,//www.google.com/search?q=Stephen+Curry,59,Stephen Curry #4 in Google Trends Basketball players chart,201709
4,-4.0,<b>-4</b> since last month,"{'description': 'Kyrie Andrew Irving is an American professional basketball player for the Boston Celtics of the National Basketball Association...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Kyrie_Irving'}",/trends/explore?q=/m/0ch52p4&date=2017-9-1+2017-10-1&geo=US,#e68033,3,Kyrie Irving,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_players&date=201709&geo=US&cat&mid=/m/0ch52p4,<b>34 months</b> in top 10,Kyrie Irving,12,//www.google.com/search?q=Kyrie+Irving,52,Kyrie Irving #5 in Google Trends Basketball players chart,201709
5,1.0,<b>+1</b> since last month,"{'description': 'Kevin Wayne Durant is an American professional basketball player for the Golden State Warriors of the National Basketball Association...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Kevin_Durant'}",/trends/explore?q=/m/0gxrc1&date=2017-9-1+2017-10-1&geo=US,#e68033,3,Kevin Durant,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_players&date=201709&geo=US&cat&mid=/m/0gxrc1,<b>150 months</b> in top 10,Kevin Durant,12,//www.google.com/search?q=Kevin+Durant,49,Kevin Durant #6 in Google Trends Basketball players chart,201709
6,-2.0,<b>-2</b> since last month,"{'description': 'Michael Jeffrey Jordan, also known by his initials, MJ, is an American retired professional basketball player who is...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Michael_Jordan'}",/trends/explore?q=/m/054c1&date=2017-9-1+2017-10-1&geo=US,#e68033,3,Michael Jordan,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_players&date=201709&geo=US&cat&mid=/m/054c1,<b>171 months</b> in top 10,Michael Jordan,14,//www.google.com/search?q=Michael+Jordan,45,Michael Jordan #7 in Google Trends Basketball players chart,201709
